geneid,control_1,control_2,control_3,treated_1,treated_2,treated_3
102723709,0,0,0,0,0,0
102723713,0,0,0,0,0,0
102723722,0,0,0,0,0,0
102723727,0,0,1,0,0,0
102723728,0,0,0,16,7,2
102723729,1,0,0,1,1,2
102723730,18,31,33,4,0,1
102723737,0,0,0,0,0,0
102723742,0,0,0,0,0,0
102723743,8,10,10,3,0,4
102723750,7,11,5,10,1,5
102723754,0,0,0,0,0,0
102723766,2,2,1,0,0,1
102723769,0,0,0,0,0,0
102723775,2,2,4,10,18,32
102723778,0,0,0,0,0,0
102723780,1,0,0,0,0,0
102723788,0,0,0,0,0,0
102723796,0,0,0,0,0,0
102723809,46,37,40,2,1,3
102723818,0,0,0,0,0,0
102723822,0,0,0,0,0,0
102723824,0,0,0,0,0,0
102723828,0,0,0,0,0,0
102723831,0,0,0,0,0,0
102723833,0,0,0,0,0,0
102723838,0,0,0,0,0,0
102723849,1,0,0,0,0,0
102723854,5,6,7,1,4,2
102723859,11,22,22,4,1,3
102723872,2,3,3,0,0,0
102723875,0,0,0,0,0,0
102723883,0,0,0,0,0,0
102723885,6,7,3,3,0,0
102723886,8,10,3,1,0,1
102723891,0,0,0,0,0,0
102723895,0,0,0,0,0,0
102723896,0,0,0,0,0,0
102723897,95,144,174,91,119,136
102723899,8,7,2,5,1,2
102723912,0,0,0,0,0,0
102723927,0,0,0,0,0,0
102723930,0,0,0,0,0,0
102723955,0,0,0,0,0,0
102723963,0,0,0,0,0,0
102723968,12,17,12,2,1,1
102723971,0,0,0,0,0,0
102723989,0,3,1,1,0,0
102723996,207,149,195,125,47,113
102724000,0,0,0,0,0,0
102724009,5,2,13,9,2,3
102724014,0,0,0,0,0,0
102724020,0,0,0,0,0,0
102724023,56,33,62,55,78,54
102724034,0,0,0,0,0,0
102724050,2,5,6,0,0,1
102724052,0,0,0,0,0,0
102724053,0,0,0,0,0,0
102724058,0,0,0,0,0,0
102724062,0,0,0,0,0,0
102724064,9,10,18,20,15,9
102724076,0,0,0,0,0,0
102724077,37,42,45,31,32,41
102724084,0,0,0,0,0,0
102724094,5,4,3,9,16,14
102724096,0,0,0,0,0,0
102724097,1,1,4,1,0,9
102724101,0,0,0,0,0,0
102724105,94,75,85,27,25,16
102724112,19,21,24,21,16,10
102724123,0,0,0,0,0,0
102724127,0,0,0,0,0,0
102724134,0,0,0,0,0,0
102724135,10,0,8,0,0,0
102724153,0,1,0,2,0,0
102724156,19,18,18,9,12,11
102724159,21,45,28,37,32,34
102724163,0,6,0,0,0,0
102724164,126,152,138,241,343,271
102724167,0,0,0,0,0,0
102724175,0,0,0,1,0,0
102724179,0,0,0,0,0,0
102724183,0,0,1,0,0,3
102724184,0,0,0,0,0,0
102724188,0,0,0,0,0,0
102724190,1,2,1,1,2,2
102724196,2,9,8,0,0,0
102724197,0,0,0,0,0,0
102724200,43,35,36,29,24,24
102724201,0,0,0,0,0,0
102724205,0,0,0,0,0,0
102724207,0,0,0,0,0,0
102724219,0,0,0,0,0,0
102724224,0,0,0,0,0,0
102724229,0,0,0,1,0,0
102724235,38,31,28,28,11,25
102724237,0,0,0,0,0,0
102724238,0,0,0,0,0,0
102724241,0,0,0,0,0,0
102724246,1,0,1,4,0,2
102724250,0,0,0,0,0,0
102724258,0,0,0,0,0,0
102724279,0,0,0,0,0,0
102724284,0,0,0,0,0,0
102724297,5,3,3,1,3,4
102724300,0,0,0,0,0,0
102724301,0,7,4,1,3,7
102724307,0,0,0,2,1,0
102724312,11,20,17,20,25,21
102724316,264,273,309,311,242,288
102724321,0,0,0,0,0,0
102724323,0,0,0,0,0,0
102724326,0,0,0,0,0,0
102724329,1,3,6,1,6,0
102724332,0,0,0,0,0,0
102724333,0,0,0,0,0,0
102724334,2,0,0,0,0,0
102724341,0,1,11,8,7,16
102724352,50,37,46,62,113,127
102724357,0,0,0,0,0,0
102724368,6,4,14,16,15,14
102724371,0,0,5,1,0,0
102724378,57,74,67,33,18,33
102724383,0,1,4,0,0,0
102724385,0,0,1,0,0,2
102724386,2,4,3,1,1,2
102724398,1,1,2,1,1,0
102724404,3,0,0,0,1,5
102724417,0,0,0,0,0,0
102724421,0,0,0,0,0,0
102724428,60,77,123,80,60,64
102724434,3,0,0,0,0,0
102724436,0,0,0,0,0,0
102724441,0,0,0,0,0,0
102724450,6,2,4,6,14,10
102724452,0,0,0,0,0,0
102724467,22,16,16,16,13,18
102724473,0,0,0,0,0,0
102724474,11,14,15,10,19,23
102724484,6,1,4,1,3,1
102724485,0,0,0,0,0,0
102724488,143,170,185,252,194,199
102724502,0,0,0,0,0,0
102724507,0,0,0,0,0,0
102724508,0,4,0,7,1,3
102724511,0,0,0,0,0,0
102724515,13,14,12,15,2,9
102724532,15,12,15,22,43,30
102724539,6,5,6,5,8,9
102724541,0,6,2,0,1,0
102724550,48,43,62,84,46,101
102724552,0,0,5,1,0,5
102724555,0,0,0,0,0,0
102724558,1,1,2,2,4,2
102724560,11,3,9,288,355,3
102724579,2,1,0,0,0,0
102724580,0,0,0,0,0,0
102724589,0,1,0,0,0,0
102724593,11,7,10,23,7,13
102724594,8,107,466,18,15,21
102724596,4,5,5,1,6,2
102724601,4,3,0,2,3,1
102724604,0,0,0,0,0,0
102724612,0,0,0,0,0,0
102724623,0,0,0,0,0,0
102724624,4,3,5,4,11,4
102724631,0,0,0,0,0,0
102724642,9,10,18,5,11,10
102724646,1,0,0,1,0,1
102724651,0,0,0,0,0,0
102724652,0,0,0,0,0,0
102724657,0,0,1,0,0,0
102724659,0,0,0,0,0,0
102724661,0,0,0,0,0,0
102724663,0,0,0,0,0,0
102724665,0,0,0,0,0,0
102724668,3,4,3,4,5,3
102724669,0,0,0,0,0,0
102724678,0,0,0,0,0,0
102724691,0,0,0,0,1,0
102724699,38,37,44,13,21,23
102724708,4,4,2,0,0,0
102724710,0,0,0,0,0,0
102724719,0,0,0,0,0,0
102724728,0,0,0,0,0,0
102724730,32,36,63,5,1,6
102724742,0,0,0,0,0,0
102724751,0,0,0,0,0,0
102724760,0,0,0,0,0,0
102724770,0,0,0,0,0,0
102724776,0,0,0,0,0,0
102724777,0,0,0,0,0,0
102724782,3,4,10,0,0,6
102724784,0,0,0,0,0,1
102724788,0,0,0,0,0,0
102724804,0,0,0,0,0,0
102724813,0,0,0,0,0,0
102724814,136,159,197,34,13,52
102724819,1,0,0,0,0,0
102724820,3,9,5,0,0,2
102724823,0,0,0,0,0,0
102724826,87,95,115,54,65,50
102724827,39,42,46,7,6,23
102724828,0,0,0,0,0,0
102724843,0,0,0,0,0,0
102724844,0,0,0,0,0,0
102724846,0,0,0,0,0,0
102724849,0,0,0,0,0,0
102724852,0,0,0,0,0,0
102724855,0,0,0,0,0,0
102724862,0,5,0,4,0,1
102724874,0,0,0,0,0,0
102724877,17,34,34,1,4,2
102724890,0,1,0,0,0,0
102724896,0,0,0,0,0,0
102724904,0,0,0,0,0,0
102724908,0,0,0,0,0,0
102724913,0,0,0,0,0,0
102724919,1,5,4,4,1,2
102724927,2,7,5,1,2,2
102724928,0,0,0,0,0,0
102724933,5,0,2,0,0,0
102724951,0,0,0,0,0,0
102724954,3,3,4,0,0,0
102724957,0,0,0,0,0,0
102724958,0,0,0,0,0,0
102724965,8,11,14,5,0,5
102724970,5,0,5,7,7,6
102724971,0,0,0,0,0,0
102725021,0,0,0,0,0,0
102725022,0,1,0,0,0,0
102725101,0,0,0,0,0,0
102725121,1,0,0,2,4,0
102725191,15,15,11,9,9,9
102725204,0,0,0,0,0,0
102725509,68,88,91,71,45,66
102725541,1,0,6,2,1,3
10273,849,1092,1126,1434,1910,1479
10274,670,713,760,301,271,328
10276,4020,4149,4589,1838,1547,1796
10277,1147,1276,1362,1192,815,1194
10278,23,35,38,130,110,139
10279,229,190,245,545,533,381
1028,29,3,9,103,87,15
10280,742,830,916,1079,970,1157
102800310,0,0,0,0,0,0
102800314,0,0,0,0,0,0
102800315,0,0,0,0,0,0
102800316,0,0,0,0,0,0
102800317,9,6,5,9,7,6
102800446,0,0,0,0,0,0
102800447,0,0,0,0,0,2
10281,0,0,0,0,0,0
10282,1134,1115,1081,792,900,708
10283,437,430,533,381,482,356
10284,751,759,707,1325,1602,1280
10285,637,701,794,831,833,629
10286,1288,1419,1404,1275,1414,1210
10287,459,465,583,793,923,777
10288,0,0,0,0,0,0
10289,574,603,652,1289,1446,1090
1029,4164,4414,4738,7826,11044,7756
10290,853,897,1011,1824,1206,1749
10291,2366,2658,2969,3088,2563,2861
10293,196,188,204,131,167,183
10294,3343,3475,3592,3664,3487,3374
10295,1064,1061,1211,1779,1780,1706
10296,869,1073,1207,1176,1212,1333
10297,170,174,224,404,324,338
10298,1102,1114,1273,2255,2478,2344
10299,6105,5889,6350,5255,3583,4607
103,5513,5703,6290,7255,4464,6301
1030,1500,1526,1510,2859,2417,3049
10300,852,1036,1113,1069,1149,1309
10301,248,267,288,171,177,183
10302,70,91,92,151,141,148
103021164,5,7,3,5,2,8
103021165,0,0,1,0,0,0
103021295,1,0,2,0,4,2
103021296,1,0,4,0,1,0
10307,193,181,240,166,152,205
10308,210,209,198,102,92,86
10309,160,157,234,244,294,236
103091864,4,2,3,3,2,1
103091865,7,6,6,2,9,4
103091866,127,136,142,128,98,153
1031,50,63,98,79,57,84
103106903,1,0,2,0,0,0
10311,693,698,783,1007,802,919
10312,1649,1783,2087,1960,2073,2116
10313,7300,7510,8102,6196,6068,5393
10314,797,757,782,722,501,594
103157000,1,0,0,2,0,0
10316,0,0,0,2,0,0
103164619,1,0,0,0,0,0
10317,0,0,0,0,0,0
103171574,0,0,0,0,0,1
10318,5394,5844,7229,14544,14925,14726
10319,13,23,16,19,16,17
103191607,0,0,0,0,0,0
1032,70,72,63,219,256,147
10320,0,0,0,0,0,0
10321,1,1,1,2,2,1
10322,504,566,599,586,588,594
10324,0,4,6,4,1,0
10325,134,111,160,123,115,110
10326,29,25,38,21,17,40
10327,1047,1102,1298,1984,2651,1911
10328,374,354,398,595,689,496
10329,379,272,302,164,190,158
1033,728,757,793,419,486,461
10330,768,889,924,685,883,812
10331,1628,1807,1956,2796,2331,2714
103312105,0,0,0,0,0,0
10332,0,0,0,0,0,0
10333,514,547,576,360,201,342
103344718,0,0,0,0,0,0
103344926,0,0,0,0,0,0
103344929,0,0,0,0,0,0
103344930,0,1,1,0,0,0
103344931,0,0,0,0,0,0
103344932,0,0,0,0,0,0
10335,10,1,9,3,6,10
103352539,95,85,84,24,14,31
103352541,0,0,0,0,0,0
103352670,0,0,0,0,0,0
10336,1356,1368,1604,1120,760,1064
10342,7517,7596,8065,6326,5917,5753
10343,12,11,13,5,0,12
10344,13,16,19,10,23,13
10345,0,0,0,0,0,0
10346,2,2,3,3,5,0
10347,1139,1228,1500,1507,1440,1454
10349,70,98,112,52,68,73
10350,0,0,0,0,0,0
103504726,0,0,0,0,0,0
103504727,0,0,0,0,0,0
103504728,0,0,0,0,0,0
103504729,0,0,0,0,0,0
103504730,0,0,0,0,0,0
103504731,0,1,0,1,0,2
103504732,0,0,0,0,0,0
103504733,0,0,0,0,0,0
103504734,0,0,0,0,2,0
103504735,0,0,0,0,0,0
103504736,0,0,0,0,0,0
103504737,0,0,0,0,0,0
103504738,3,5,8,4,0,3
103504739,0,1,0,0,0,0
103504740,0,0,0,0,0,0
103504741,0,0,0,0,0,0
10351,0,0,0,0,0,0
10352,1047,1005,1107,880,850,816
103581031,0,0,0,0,0,0
1036,0,2,1,0,0,0
10360,323,407,389,698,967,567
10361,0,0,3,0,0,0
103611081,105,97,94,55,30,51
103611157,0,0,0,0,0,0
10362,1204,1510,1589,2315,2556,1979
103625681,15,18,6,4,9,15
103625683,4,2,3,0,3,0
103625684,0,1,0,1,0,0
10363,587,614,706,667,489,600
10365,39,39,75,51,67,57
10367,968,993,1146,1108,1116,1014
10368,0,0,0,0,0,0
103689843,0,0,0,0,0,0
103689844,0,0,0,0,0,0
103689845,0,0,0,0,0,0
103689846,0,0,0,0,0,0
103689911,3,3,6,1,0,1
103689912,2,7,4,8,1,1
103689913,0,0,0,0,0,0
103689915,0,0,0,0,0,0
103689917,9,3,2,0,0,1
103689918,0,0,0,0,0,0
10369,0,0,0,0,0,2
103695363,0,0,0,0,0,1
103695364,0,0,0,0,0,0
103695365,0,0,0,0,0,0
103695366,3,5,1,13,3,11
103695431,0,0,0,0,0,0
103695432,0,0,0,0,0,0
103695433,2,4,4,1,0,0
103695434,0,0,0,0,0,0
103695435,4,13,7,18,22,32
103695436,58,100,84,63,28,69
10370,836,819,941,1525,1570,1630
10371,48,44,34,84,74,88
103724386,0,2,0,0,0,0
103724387,0,1,2,20,8,5
103724388,12,8,7,3,2,7
103724389,0,0,0,0,0,0
103724390,0,0,0,0,0,0
103752554,0,0,0,0,0,0
103752555,0,0,0,0,0,0
103752581,0,0,0,0,0,0
103752583,0,0,0,0,0,0
103752584,0,0,0,0,0,0
103752585,0,0,0,0,0,0
103752586,1,5,1,0,0,1
103752587,0,0,0,0,0,0
103752588,1,1,0,0,0,0
103752589,38,25,35,57,45,31
10376,8385,10437,12108,7943,9062,8905
10379,398,434,508,813,880,755
1038,0,1,0,0,0,0
10380,948,1076,1163,1550,1849,1393
10381,442,531,651,1214,1399,1240
10382,9,10,17,21,32,9
10383,5364,5757,6633,6989,7933,7512
10384,152,171,156,243,180,208
10385,192,167,198,350,265,343
10388,147,124,119,28,17,19
10389,121,162,158,120,69,100
1039,464,472,476,700,595,498
10390,653,625,660,736,704,563
103908605,6,8,6,1,3,1
10391,28,38,37,100,76,94
103910,3053,3095,3558,4331,4886,3799
10392,200,222,235,266,222,239
10393,100,134,139,116,126,107
10394,0,0,2,0,0,0
10395,84,116,95,167,68,206
10396,20,33,23,3,2,5
10397,4104,3000,4800,5100,5089,3960
10398,111,110,110,766,870,717
10399,25829,27789,30102,37466,43959,35789
104,289,342,412,494,306,388
1040,1657,1704,1717,1273,1001,1009
10400,526,605,712,653,815,597
10401,936,935,1083,1164,1043,1112
10402,4,0,2,1,0,0
10403,402,479,475,277,316,249
10404,0,0,0,0,1,0
104054148,0,0,0,0,0,0
10406,1428,1672,1767,1666,2316,1398
10407,0,0,0,0,0,0
10408,0,0,0,0,0,0
10409,619,620,665,2117,1936,1976
1041,0,0,0,0,0,0
10410,1120,1290,1376,3577,4709,3472
10411,147,135,186,132,99,139
10412,1562,1665,1761,1226,1274,1168
10413,6171,5908,6747,6795,4610,6164
104169670,0,0,0,0,1,0
104169671,0,0,0,0,0,0
10417,19,21,19,9,2,21
10418,9,15,32,10,2,12
10419,1193,1412,1565,2299,2102,2358
10420,179,166,222,173,134,158
10421,1143,1270,1527,1913,2276,2156
10422,176,209,211,315,422,309
10423,906,1030,1123,1799,2210,1909
10424,1107,1081,1200,1992,1897,1718
10425,2027,2123,2243,2157,1763,2247
10426,678,736,951,646,403,553
104266956,0,0,0,0,0,0
104266957,0,0,0,0,0,0
104266958,4,4,6,3,8,15
104266959,0,0,0,0,0,0
104266960,0,0,0,0,0,0
104266961,0,0,0,0,0,0
104266963,0,0,0,0,0,0
10427,957,936,1085,758,550,725
10428,401,376,429,627,850,626
1043,1,1,0,0,0,0
10430,745,846,924,1512,2045,1418
104310350,0,0,0,0,0,0
104310351,0,0,0,0,0,0
104310353,0,0,0,0,0,0
10432,637,874,837,561,609,608
104326051,0,1,0,1,1,2
104326052,0,0,0,0,0,0
104326053,0,0,0,0,0,0
104326054,0,0,0,0,0,0
104326055,0,1,2,0,0,0
104326057,0,0,0,0,0,0
104326058,0,0,0,0,0,0
104326188,0,0,0,0,0,0
104326189,1,0,1,0,0,0
104326190,0,0,0,0,0,0
104326191,1,1,3,3,2,0
104326193,1,1,2,0,0,2
10434,1526,1497,1572,1636,1553,1344
10435,267,285,371,963,945,1111
104355135,5,2,9,3,0,1
104355136,0,0,0,0,0,0
104355137,0,0,0,0,0,0
104355138,0,0,0,0,0,0
104355139,7,9,15,1,0,5
104355140,0,0,0,0,0,0
104355141,0,0,0,0,0,0
104355143,3,5,5,2,1,0
104355145,6,0,2,0,0,0
104355146,0,0,0,0,0,0
104355147,0,0,0,0,0,0
104355149,3,0,0,2,0,0
104355150,0,0,0,0,0,0
104355152,1,0,0,0,0,0
104355218,0,0,0,0,0,0
104355219,0,0,0,2,8,0
104355220,0,1,0,0,0,1
104355285,0,0,0,0,0,0
104355286,0,0,0,0,0,0
104355287,0,0,0,0,0,0
104355288,0,0,0,0,0,0
104355289,0,0,0,0,0,0
104355290,0,0,0,0,0,0
104355291,0,0,0,0,1,0
104355292,0,0,0,0,0,0
104355293,0,0,0,0,0,0
104355294,1,1,3,0,0,0
104355295,58,57,66,65,34,57
104355296,0,3,0,0,0,0
104355297,0,0,0,0,0,0
104355426,8,3,8,11,3,8
10436,663,699,745,838,1130,896
10437,414,466,466,716,994,719
10438,382,314,295,439,507,322
104384744,0,5,7,1,3,1
10439,0,0,0,0,0,0
1044,0,0,0,1,1,0
10440,710,756,800,883,1055,929
104413890,0,0,0,0,0,0
104413891,0,0,0,0,0,0
104413892,0,0,0,0,0,1
10443,1599,1439,1765,962,920,744
10444,1098,1234,1350,2091,1695,1701
10445,865,1055,1127,730,911,897
10446,332,287,386,509,472,493
10447,1398,1306,1245,1171,1469,1138
104472519,0,2,0,0,0,0
104472713,0,0,0,0,0,0
104472714,0,1,0,0,0,0
104472716,0,0,0,0,0,1
104472717,0,0,0,0,0,0
104472718,0,0,0,0,0,0
104472848,3,1,5,7,4,4
10449,951,979,1169,911,991,930
1045,0,0,0,0,0,0
10450,726,768,865,744,798,754
104502416,0,2,1,0,0,0
104502417,0,0,0,0,0,0
10451,135,144,165,141,108,105
10452,738,936,1017,1367,1576,1710
104533120,0,0,0,0,0,0
10454,558,664,738,918,834,988
104548971,1,0,0,0,0,0
104548972,0,0,0,0,0,0
104548973,0,0,0,0,0,0
10455,284,218,255,446,470,339
10456,1555,1692,1916,2319,2786,2300
104564224,1,0,12,10,3,3
104564225,0,0,0,0,0,0
10457,15,21,6,36,44,41
10458,953,1001,1108,1443,1604,1464
10459,298,309,383,587,784,546
1046,0,0,0,0,0,0
10460,702,882,995,702,757,728
10461,43,59,72,161,143,139
104613533,0,0,0,0,0,0
10462,0,0,0,0,0,0
10463,2015,2017,2188,1645,1361,1403
10464,257,242,307,111,110,87
104644205,0,0,0,0,0,0
10465,245,312,358,370,415,363
10466,1217,1246,1295,1143,869,921
10467,1051,1154,1152,1312,1897,1295
10468,15,10,21,24,30,22
10469,566,535,633,630,776,706
1047,165,148,155,6,10,15
10471,0,0,0,0,0,0
10472,804,813,817,654,595,706
10473,1528,1616,1765,1817,1748,1609
10474,2511,2845,3122,3996,5039,3909
10475,940,1050,1195,703,484,777
10476,818,842,1197,1339,1737,1178
10477,1758,1797,1882,2156,2447,2191
10478,337,368,404,356,373,367
10479,537,501,603,789,451,626
104797536,0,0,2,2,0,0
104797537,0,0,0,0,0,0
104797538,93,98,104,161,211,129
104798195,6,0,5,7,8,4
1048,316,311,349,8,4,7
10480,4980,4950,5472,3908,4178,3462
10481,0,5,4,6,0,1
10482,1038,1048,1083,855,674,845
10483,1926,2111,2065,2429,2121,2191
10484,1542,1551,1728,1902,1596,1357
10485,133,120,209,102,128,127
10486,516,457,532,655,500,613
10487,6309,6528,7204,8944,7719,8986
10488,334,381,476,697,884,745
10489,2336,2669,2890,3851,3523,3603
10490,1111,1311,1368,1674,1659,1680
104909134,0,0,0,0,0,0
10491,3140,3311,3691,5360,4368,4177
10492,4417,4573,4636,3786,3515,3817
10493,4430,4953,5452,8426,8548,6982
10494,963,1113,1332,1605,1745,1699
10495,532,566,656,425,357,475
104968399,4,3,6,3,3,10
10497,25,15,21,0,0,1
10498,1565,1780,1859,2517,2289,2325
10499,756,849,893,547,247,389
105,0,0,0,1,0,0
1050,232,205,227,290,348,250
10500,137,122,134,114,98,98
10501,482,437,606,1480,1687,1296
10505,245,235,286,417,383,360
10507,483,626,642,745,602,579
10509,2007,2105,2609,3024,2466,2422
1051,2708,2724,3247,7441,8834,6429
10512,950,1057,1180,627,549,661
10513,688,710,729,521,399,437
10514,1007,1209,1284,1548,945,1516
10516,18,13,22,27,31,28
10517,335,307,374,105,57,119
10518,25,28,31,40,40,35
10519,1565,1578,1835,2293,2957,2396
1052,271,328,336,746,941,657
10520,596,635,603,489,314,359
10521,19177,19645,19976,8294,4898,8977
10522,275,253,331,539,416,425
105221694,250,284,250,216,245,216
10523,821,931,1072,1349,919,1256
10524,406,447,502,572,534,589
10525,1681,1923,1987,2929,2812,2853
10526,2212,2268,2498,1691,1213,1456
10527,5913,6087,6331,4615,3273,3916
105274304,9,3,10,3,2,8
10528,2055,2391,2520,1803,1744,1923
10529,1231,1186,1311,726,511,514
1053,0,0,0,0,0,0
10531,2236,2327,2711,2382,1840,2466
10533,1544,1643,2035,2752,2907,2794
10534,423,546,559,736,983,811
10535,440,541,627,795,1102,852
10536,0,0,2,5,8,2
105369140,0,2,0,0,0,1
105369145,0,0,0,0,0,0
105369146,0,0,0,0,0,0
105369153,0,0,0,0,0,0
105369154,17,16,30,54,14,34
105369155,8,3,12,3,6,1
105369169,0,1,1,0,0,0
105369174,54,61,65,31,22,49
105369175,0,0,0,0,0,0
105369176,0,0,0,0,0,0
105369184,0,0,0,0,0,0
105369187,0,0,0,0,0,0
105369188,2,5,6,2,3,0
105369189,0,0,0,0,0,0
105369190,49,35,49,10,7,13
105369191,0,0,0,0,0,0
105369195,532,489,600,213,117,204
105369199,0,2,0,0,1,0
105369201,500,562,653,847,455,578
105369205,3,2,1,1,0,0
105369209,2,0,1,0,0,0
105369214,4,5,2,0,0,0
105369215,0,0,0,0,0,0
105369216,0,0,0,0,0,0
105369246,0,2,0,0,0,0
105369266,0,0,0,0,0,0
105369274,0,0,0,0,0,0
105369311,8,18,11,6,6,9
105369316,0,0,0,0,0,0
105369337,4,0,1,0,1,0
105369444,0,0,0,0,0,0
105369445,11,16,9,14,11,13
105369447,0,0,0,0,0,0
105369535,0,0,2,0,0,0
105369590,1,8,8,15,0,10
105369591,0,0,0,0,0,0
105369647,28,43,34,2,0,3
105369660,13,12,13,12,8,14
105369669,16,19,16,13,7,20
105369728,4,1,0,0,1,3
105369729,0,0,0,0,0,0
105369834,0,0,0,0,0,0
105369868,0,0,0,0,0,0
105369869,0,0,0,0,0,0
105369889,41,35,43,23,30,20
105369914,0,1,0,0,1,0
105369970,0,1,0,0,0,0
105369971,0,0,0,0,0,0
105369972,0,0,0,0,0,0
105369997,0,0,0,0,0,0
10537,0,0,0,0,0,0
105370045,0,0,0,0,0,0
105370059,0,0,0,0,0,0
105370098,0,0,0,0,0,0
105370172,0,0,4,0,0,0
105370288,0,0,0,0,0,0
105370295,0,0,0,0,0,0
105370296,0,0,0,0,0,0
105370297,0,0,0,0,0,0
105370362,3,2,0,3,2,0
105370367,0,0,0,0,0,0
105370368,9,6,18,6,7,9
105370369,0,0,0,0,0,0
105370374,0,3,4,0,0,2
105370399,1,0,0,3,8,2
105370548,21,27,30,7,3,20
105370551,2,0,0,0,0,0
105370554,1,2,3,3,0,4
105370579,18,11,13,48,40,34
105370641,4,4,6,3,0,1
105370691,0,0,1,0,0,0
105370705,2,2,1,2,9,5
105370706,0,0,0,0,0,0
105370707,21,18,31,29,20,15
105370708,1,0,2,4,1,0
105370719,0,0,0,0,0,0
105370748,0,0,0,0,0,0
105370815,0,0,0,0,0,0
105370828,0,0,0,0,0,0
105370849,0,0,1,0,0,0
105370929,0,0,2,0,2,2
105370939,0,0,0,0,0,0
105370940,0,0,0,0,0,0
105370941,16,23,16,2,0,1
105370943,7,7,8,14,29,28
105370945,13,12,9,4,6,4
105370971,0,0,0,0,0,0
105370980,0,0,0,0,0,0
105371026,0,0,0,0,0,0
105371031,0,0,0,1,0,0
105371045,0,0,0,0,0,0
105371063,0,0,0,1,0,0
105371095,0,0,1,0,0,0
105371130,14,10,10,1,2,0
105371162,0,1,0,0,0,0
105371164,36,21,21,19,10,17
105371169,2,0,4,45,30,44
105371176,0,0,0,0,0,0
105371179,0,0,0,0,0,0
105371184,1,0,0,3,1,2
105371190,0,0,0,0,0,0
105371191,0,0,0,0,0,0
105371192,0,0,0,0,0,1
105371215,0,0,0,0,0,0
105371242,0,0,0,0,0,0
105371253,0,0,0,0,0,0
105371346,0,0,0,1,0,0
105371371,13,6,17,6,11,15
105371397,167,201,180,122,62,100
105371405,0,0,0,0,1,0
105371409,24,22,33,34,13,45
105371414,50,57,64,94,36,108
105371417,0,0,1,1,1,4
105371419,6,15,30,4,7,9
105371430,1,3,0,0,1,1
105371432,2,1,0,0,0,0
105371437,9,1,8,5,2,3
105371448,0,0,0,0,0,0
105371478,6,0,4,2,4,9
105371558,0,0,0,0,0,0
105371566,0,0,0,0,0,0
105371591,5,3,12,5,1,3
105371592,8,17,27,14,8,21
105371697,49,58,57,12,4,12
105371729,3,0,2,3,3,3
105371730,9,15,14,24,41,27
105371789,0,0,2,12,3,6
105371810,1,4,6,0,1,2
105371844,0,0,0,0,0,0
105371899,5,0,1,3,1,7
105371905,0,0,0,0,0,0
105371906,0,0,0,0,0,0
105371907,0,0,0,0,1,2
105371910,3,0,5,2,0,2
105371921,8,4,5,0,2,2
105371930,6,1,4,0,0,0
105371931,15,17,11,41,10,50
105371932,16,24,14,23,26,31
105371933,0,0,0,0,0,0
105371934,0,1,4,0,0,0
105371935,1,4,0,2,0,4
105371937,7,6,1,17,11,34
105371944,0,0,0,0,0,0
105372013,0,0,0,0,0,0
105372014,0,0,0,0,0,0
105372015,0,0,0,0,0,0
105372022,0,14,5,10,4,7
105372109,14,15,22,12,2,12
105372192,0,0,0,0,0,0
105372204,0,0,0,0,0,0
105372267,0,0,0,0,0,0
105372269,0,1,3,0,0,0
105372271,0,0,0,0,0,0
105372277,0,4,1,4,0,0
105372280,7,6,19,3,2,6
105372315,0,0,0,0,0,0
105372342,5,6,4,0,8,2
105372343,16,18,34,5,2,12
105372384,1,0,3,0,0,0
105372412,20,17,18,17,7,12
105372417,36,46,52,32,17,28
105372474,0,0,0,0,0,0
105372476,24,34,50,34,36,28
105372478,0,0,0,0,0,1
105372483,94,92,103,28,11,44
105372487,1,0,0,0,0,0
105372489,10,7,3,19,7,14
105372490,0,0,0,0,0,0
105372493,3,1,1,8,8,5
105372585,0,0,0,0,0,0
105372682,0,0,0,0,0,0
105372704,0,0,0,0,0,0
105372714,0,0,0,0,0,0
105372715,3,2,2,0,0,4
105372731,1,0,0,2,2,2
105372811,0,0,0,0,0,0
105372818,9,0,8,2,2,2
105372824,8,28,8,7,8,16
105372836,5,2,7,4,4,7
105372843,1,0,0,0,0,1
105372855,0,0,0,0,0,0
105372867,0,0,0,0,0,0
105372883,0,0,4,0,2,0
105372911,0,0,0,0,0,0
105373057,4,11,14,9,0,3
105373071,4,5,9,5,0,0
105373090,9,13,29,2,0,5
105373091,0,0,0,0,0,0
105373094,0,0,1,0,0,0
105373099,3,1,5,1,0,0
105373102,0,0,0,0,0,0
105373132,81,96,86,43,24,44
105373133,0,0,0,0,0,0
105373154,0,0,2,1,0,2
105373156,0,0,0,0,0,0
105373226,0,0,0,0,0,0
105373237,4,2,4,6,4,6
105373242,0,0,0,0,0,0
105373244,2,0,1,0,1,1
105373256,0,0,0,0,0,0
105373268,11,10,20,4,2,0
105373280,0,3,3,0,0,0
105373289,8,10,6,11,8,12
105373297,0,0,0,0,0,0
105373311,10,15,19,17,9,34
105373314,18,21,38,24,17,30
105373347,0,0,0,0,0,0
105373352,0,0,0,0,0,0
105373353,0,0,0,0,0,0
105373368,0,0,0,0,0,0
105373377,0,0,0,0,0,0
105373380,0,0,0,0,0,0
105373381,1,0,0,0,0,0
105373382,0,0,0,0,0,0
105373386,0,2,0,0,0,7
